Date,GBP,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2016-02-29,0.718288,0.4349718474244071,-1.6676433038077363,PS,NS,"gop splinter/,,,/india u.s. closer pact share military logistics officials/,,,/jesse matthew enter guilty pleas graham harrington cases/,,,/new trump poll numbers absolutely terrify republicans/,,,/top vatican cardinal says church made enormous mistakes sex abuse/,,,/zika expected infect <NUM> <NUM> puerto ricans raising threat rest u.s/,,,/obama adviser deese lead white house supreme court process/,,,/arguments supreme court abortion case pitched audience one/,,,/learned donald trump media psychologist/,,,/transgender studentsâ€™ access bathrooms front lgbt rights battle"
2016-03-01,0.7165239999999999,0.24558394404473916,-0.4883302806847354,PS,NS,"democrats taking trump threat seriously right/,,,/fox news bill reilly sean hannity rescue donald trump racism/,,,/liverpool beatles everywhere/,,,/super tuesday showdown south spotlight/,,,/airbnb nightmare <NUM> bedrooms swimming pool — decomposing body garden/,,,/north korea says u.s. student confessed theft item propaganda slogan/,,,/u.s. state department releases final batch clinton emails/,,,/launch three directv video streaming options/,,,/stop donald trump master con man/,,,/supreme court ends challenge chesapeake bay cleanup plan"
2016-03-02,0.7103079999999999,0.867521534519426,1.0378164197632316,PS,PS,"christie slammed social media new jersey press urges resignation/,,,/stay comfortable long flight/,,,/volkswagen flaunts supercars geneva auto show/,,,/vw says <NUM> diesel warnings get ceo attention/,,,/democratic race sanders people still see path clinton advisers say cloud dust/,,,/forgotten history justice ginsburgâ€™s criticism roe v. wade/,,,/insight emerging markets industry sinks post-boom soul searching/,,,/famous athletes advocating marijuana workout tool/,,,/former chesapeake ceo mcclendon charged bid-rigging land leases/,,,/u.s. retailer sports authority files bankruptcy seeks buyers"
2016-03-03,0.705558,0.6687239901563657,1.4991009303416405,PS,PS,"u.s. military invites pre-approved experts hack pentagon/,,,/carson signals exit u.s. republicans grapple trump victories/,,,/mitt romney donald trump big favor attacking/,,,/sat enters new era week students say exam improved/,,,/romney anti-trump speech ignites social media debate/,,,/ice play lse could include borsa italiana spinoff source/,,,/new bin laden documents show suspicious pressured al qaeda/,,,/romney attacks trump — shows republicans learned lesson/,,,/supports trump —/,,,/energy pioneer mcclendon dies fiery car crash day indictment"
2016-03-04,0.7027399999999999,0.39940019105448243,2.517856374958228,PS,PL,"eu tusk urges migrants stop coming europe/,,,/megyn kelly schools trump trump u. flip-flops/,,,/trump anti-trump forces start florida ad battle/,,,/u.s. chamber commerce sues seattle uber lyft ordinance/,,,/five myths heroin/,,,/jim webb could vote trump hillary/,,,/magical thing eating chocolate brain/,,,/record-long u.s. spaceflight leaves astronaut feeling sore/,,,/trump authoritarianâ€™s candidate choice/,,,/exclusive koch brothers use funds try block trump nomination"
2016-03-05,0.702697,0.006118905996515878,2.5142199162065424,PS,PL,"california lawmaker wants ban state-funded travel states deemed anti-gay/,,,/turkish authorities seize newspaper close cleric gulen state media/,,,/enough trashing liberal arts stop stupid/,,,/sanders keeps raising millions — spending potential problem clinton/,,,/donald trump brought millions millions people republican party/,,,/cuba eu say close reaching political accord/,,,/winners losers march <NUM> presidential contests/,,,/brazil lula detained corruption probe rousseff objects/,,,/fashion true auteurs move — loss felt paris fashion week/,,,/might corrupt little town america"
2016-03-06,0.703137,-0.06261589276742541,2.5351179469550686,NS,PL,"gop vulgarians/,,,/german minister calls trump threat merkel lauds clinton/,,,/happens balenciaga designs normal people/,,,/kendrick lamar untitled unmastered. succeeds ways pimp butterfly/,,,/mitt romney exactly ruling presidential nomination/,,,/afghans feel forgotten europe migrant crisis/,,,/boston marathon movie film bomber former university/,,,/jimmy carter says longer needs cancer drug treatment/,,,/marco rubio gets massacred/,,,/faith central banks healing powers faltering bis"
2016-03-07,0.701059,0.29553273401910474,2.398620052123931,PS,PS,"bernie sanders still get arguing hillary clinton/,,,/gop establishment stop worrying embrace ted cruz/,,,/foreign diplomats voicing alarm u.s. officials trump/,,,/roots tim cook activism lie rural alabama/,,,/sec charges wells fargo rhode island agency securities fraud/,,,/donald trump thirst arbitrary power/,,,/erin andrews awarded <NUM> million peephole lawsuit/,,,/pci pharma services explores <NUM> billion sale sources/,,,/like live cruise ship <NUM> years/,,,/twitter praised cracking use islamic state"
2016-03-08,0.703518,-0.3507550719696866,1.815152039568801,NS,PS,"pentagon official isis secretary defense likely killed airstrike/,,,/behold ways male world leaders mansplain international women day/,,,/catholic cardinal displeased georgetown student group invites planned parenthood president speak/,,,/keith olbermann stand live trump building anymore/,,,/bloomberg opts u.s. presidential bid calls centrism/,,,/gimmicks chanel beautiful clothes could actually wear public/,,,/justice department asks judge revisit ny iphone case/,,,/moment diplomatic hilarity brought benjamin netanyahu/,,,/republicans blame — media — trump/,,,/republicans choosing arsenic cruz firing squad trump"
2016-03-09,0.703503,0.0021321416083139866,0.9580351058977072,PS,PS,"u.s. air force veteran convicted attempting join islamic state/,,,/europe new border fences derailing migrants stopping/,,,/marco rubio campaign basically/,,,/bezos space company aims passenger flights <NUM>/,,,/drug defying rare form leukemia — keeps getting pricier/,,,/euro firm ecb canadian dollar jumps boc/,,,/exclusive obama committed pacific trade deal even opposition spreads rice/,,,/idaho shooting suspect hypersexual martian manifesto window unraveling mind/,,,/north korea kim says country miniaturized nuclear warheads/,,,/clintonâ€™s shaky campaign math lacks message"
2016-03-10,0.700025,0.4943831085297461,0.7842020074891138,PS,PS,"justice dept says apple arguments fight locked iphone diversion/,,,/republicans sue state department clinton emails/,,,/date lab two shy hot-button issues/,,,/loss u.s. boss seen hitting vw turnaround talks regulators/,,,/migrants scramble food firewood greek tent city/,,,/modi bjp vows strip muslim immigrants vote assam/,,,/obama education department abandon defrauded college students/,,,/trump rubio close fla. primary washington post-univision news poll shows/,,,/awesome destructive power next president/,,,/forget fracking choking lifting latest efforts stem u.s. shale bust"
2016-03-11,0.695204,0.688689689653927,1.072373850926354,PS,PS,"exclusive house speaker ryan seeks halt presidential draft ryan group/,,,/johnny manziel cut browns/,,,/north carolina man charged assaulting protester trump rally/,,,/seven top republicans lay gop respond trump front-runner/,,,/escaped murder suspect took family hostage family fought back/,,,/fukushima ground zero place man robot/,,,/islamic state defector brings goldmine details 22,000 supporters/,,,/let scrap gop start/,,,/<NUM> political parties ever look/,,,/architect unveils glitzy design redskins stadium complex"
2016-03-12,0.698079,-0.41354767809160364,0.6571822563636971,NS,PS,"joseline peña-melnyk congress/,,,/trump islam comments draw attacks republicans discover civility/,,,/online harassment must met head-on tech summit panel/,,,/white house narrows search three supreme court/,,,/sanders hatred division campaign inspired trump protest chicago/,,,/u.s. import prices fall downward trend nearing end/,,,/u.s. send attachés foreign markets boost digital trade/,,,/china anbang acquire strategic hotels 6.5 billion source/,,,/kill thousands rattlesnakes four days/,,,/trump snags former rival backing scraps chicago rally"
2016-03-13,0.695417,0.3813321987912701,1.0979368174338902,PS,PS,"<NUM> ncaa tournament bracket vulnerable top seeds include oregon xavier/,,,/german voters batter merkel migrant policy/,,,/republicans progressives also crisis hands/,,,/selection sunday <NUM> ncaa tournament bracketology bubble watch/,,,/new disturbance trump rally crucial republican contests near/,,,/striking back machine korean go player beats google program/,,,/voters deliver message germany angela merkel migrants/,,,/police officer shot killed outside prince george police headquarters <NUM> suspects custody/,,,/north korea claims could wipe manhattan hydrogen bomb/,,,/sanders gotten nastier help explain lasting power"
2016-03-14,0.699254,-0.5517552777686063,0.25746763111234827,NS,PS,"china anbang challenges marriott <NUM> billion starwood offer/,,,/day helped autistic son register vote/,,,/special report final days deals aubrey mcclendon/,,,/vermont legislature track first u.s. legalize marijuana/,,,/cretaceous park discovery horse-sized dino could solve t. rex mystery/,,,/google urge congress help get self-driving cars roads/,,,/rode google self-driving car impressed/,,,/australia foreign minister raise missile tests iranian counterpart/,,,/chemical-weapons drill one perpetrator mind north korea/,,,/michigan evaded epa flint let happen elsewhere"
2016-03-15,0.706454,-1.0296687612798792,-0.41733118413461057,NS,NS,"bernie sanders hijacking democratic party elected independent/,,,/blame voters choosing trump/,,,/horsemen trumpocalypse/,,,/ken burns henry louis gates jr. donald trump black lives matter/,,,/second pennsylvania judge resigns amid porngate scandal/,,,/want ski summer vacation head chilean andes/,,,/weak u.s. data boj outlook push dollar vs. yen/,,,/photographed american man 19th century hint lincoln…/,,,/weak u.s. retail sales highlight risks economic outlook/,,,/donald trump hit critical threshold gop nomination — one opponents might"
2016-03-16,0.7018399999999999,0.6531210807780923,0.23638847311241307,PS,PS,"chances republican brokered convention since super tuesday predictit/,,,/garrison keillor think moving abroad save trump think/,,,/meet merrick garland president obama nominee supreme court/,,,/metro resume rail service <NUM> a.m. thursday/,,,/obama touts supreme court choice symbol fair-mindedness/,,,/senators google urge national u.s. self-driving regulations/,,,/defend democracy trump gop must aim brokered convention/,,,/washington d.c. subway reopen safety shutdown/,,,/apple u.s. founders would appalled doj iphone request/,,,/clinton <NUM> — reverse"
2016-03-17,0.690788,1.5747178844180922,1.3195243027034707,PS,PS,"deduct/,,,/hallowed leader name behind u.s. student jailing north korea/,,,/obama could get last laugh supreme court fight/,,,/republicans justify flip-flopping garland/,,,/epa mccarthy stands claims agency responsible flint water crisis/,,,/german court ruling threatens apple video services/,,,/house speaker ryan says contested republican convention likely/,,,/syrian kurds declare region raising tensions/,,,/defend democracy electing thug/,,,/presidential candidate cruz appoints islam critics advisers"
2016-03-18,0.690757,0.004487628621220097,0.639668356338575,PS,PS,"five myths political spin/,,,/maryland basketball escapes south dakota state ncaa tournament/,,,/spring starts sunday — <NUM> myths equinox debunked/,,,/judge sends former prep school student prison/,,,/nra oppose merrick garlandâ€™s supreme court nomination/,,,/one able stop political violence donald trump unleashing/,,,/refugees freezing limbo greek-macedonian border/,,,/meet man help determine trump fate <NUM> race/,,,/simpsons predicted trump presidency <NUM> years ago tomorrow writer explains/,,,/brazil lula sworn protests rousseff faces impeachment"
